참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
375,LFA0010,1,13419,***,"23년 취사장 청소용역(후드,덕트)",용역,LFA,제2신속대응사단,202304141030,A5D65,주식회사 광성공사,"kwang-sung co.,ltd",김동효,0325652277,"인천광역시 서구 서곶로332, 1층 (심곡동, 케이에스빌딩)",88.005,12505720
19,LQP0021,1,13248,***,23년 야전외주정비용역 사후원가정산 원가계산 용역,용역,LQP,제1891부대,202304141030,F42CD,재단법인 지역경제분석연구원,institute of regional economic analysis,김민주,0552641379,"경상남도 창원시 성산구 상남로35-0 (상남동, 새롬아이포빌)",88.024,6015000
60,LMK0035,1,13368,***,[22-21(12)]취사식당 주방기구 설치납품,물품,LMK,제6보병사단,202304141030,D4D15,주식회사 삼현,SAM HYEU,김희주,0334523545,강원특별자치도 철원군 동송읍 금학로31-98,88.007,48874904
6,MHD0034,1,10801,***,방산기술보호 컨퍼런스 행사 시행,용역,MHD,방위사업청(운영지원과),202304131500,KFE31,주식회사 채널케이,,이윤경,07042685022,"서울특별시 송파구 송파대로201, A동 8층 A-806,807호(문정동, 송파 테라타워2)",,149500000
5,EHFE005,1,4316,***,"표시기 등 2종, 해성 수리부속",물품,EHF,미래전력사업전력운영계약팀,202304131400,JCFB4,주식회사 건우엠티씨,,문동식,0552944015,경상남도 창원시 의창구 차룡로16-0 (팔용동),99.816,81142000
2,LDH0327,1,12601,***,(도장자재) 락카스프레이 등 20품목 구매,물품,LDH,육군종합정비창,202304131300,I49E3,주식회사 창원상사,CWC,이은석,0542746100,경상북도 포항시 남구 대해로89-1 (대도동),96.735,17300000
17,LDH0328,1,12664,***,K77지휘차 기어세트 베벨형 구매,물품,LDH,육군종합정비창,202304131300,JF412,비에스(주),,왕영배,0557856333,경상남도 양산시 주남로55(주남동),88.559,29300000
50,HDL0007,1,13213,***,23년 부대통합 방역용역,용역,HDL,공군제16전투비행단,202304131101,CAF80,(주)태흥산업,.,김태진,0548550366,경상북도 안동시 도투말길 60(),88.056,38253200
3,EBB0064,1,5002B,***,제동장치 부품류,물품,EBB,지상공통전력운영계약팀,202304131100,2346F,건웅테크 주식회사,"Keon Woong tech co,.ltd",박영혜,0513053300,부산광역시 강서구 가리새2로58-0 (범방동),83.63,99950000
17,MCS0023,1,13143,***,진지공사 자재구매,물품,MCS,국방부계룡대근무지원단,202304131100,H7742,현대상사,hyundaesangsa,정재원,0425511509,충청남도 계룡시 엄사면 번영3길46-0,88.065,7892000
3,UMM0156,2,10300,***,23-N-금속성분분석기 구매,물품,UMM,국군재정관리단,202304131100,I1DA1,주식회사 에이치더블유,"HW co.,ltd",이일영,0328177421,"인천광역시 연수구 송도미래로30, 이동 1308-1호(송도동, 스마트밸리)",88.181,49666510
65,UMM0162,1,12337,***,23-N-이동용 잠수펌프 제조,물품,UMM,국군재정관리단,202304131100,GDF11,효성종합 주식회사,"HYO SUNG GENERAL CO., Ltd.",김영환,0318611285,경기도 양주시 광적면 현석로117-14,88.043,185116200
51,UMM0173,1,11214,***,23-F-비행단 활주로 제초용역,용역,UMM,국군재정관리단,202304131100,JA64B,주식회사 부성이엔씨,,남지순,0626549337,"광주광역시 북구 군왕로142, 3층(두암동)",88.019,171710362
538,UMM0170,1,11162,***,23-F-주파수 측정세트 구매(239054-H),물품,UMM,국군재정관리단,202304131100,I503A,소영프로젝트,Soyoung Project,정소영,0317751724,"경기도 남양주시 진접읍 해밀예당1로50-47 , 506호 C98(리첸타워)",87.999,136439547
3,UMM0165,1,10383,***,23-F-풀 트레일러 제조,물품,UMM,국군재정관리단,202304131100,L8E9D,뉴테크코리아 주식회사,,이인순,07075763689,경기도 화성시 송산면 송산포도로510-13,88.208,70349400
104,UMM0168,1,10311,***,23-D-중형굴삭기 구매(2310026-H),물품,UMM,국군재정관리단,202304131100,DC906,(주) 솔포스텍,"SOLPOSTECH CO., LTD.",오문진,0215880349,"서울특별시 송파구 송파대로24길5-6 (가락동,1층)",88.375,209050000
3,UMM0156,3,10300,***,23-N-금속성분분석기 구매,물품,UMM,국군재정관리단,202304131100,I1DA1,주식회사 에이치더블유,"HW co.,ltd",이일영,0328177421,"인천광역시 연수구 송도미래로30, 이동 1308-1호(송도동, 스마트밸리)",88.181,49666510
4,UMM0167,1,10151,***,23-N-0함대 유해환경작업자 건강검진 용역,용역,UMM,국군재정관리단,202304131100,LCCE0,케이메디컬의원,,이상재,0415445353,"충청남도 아산시 탕정면 한들물빛6로16, 7층, 8층",96.961,95918750
253,UMM0175,1,09692,***,23-F-군사훈련처 동력행글라이더 구매(239073-F),물품,UMM,국군재정관리단,202304131100,I5D4C,플라이리,flylee,이정대,010-5349-4977,경기도 화성시 송산면 이봉산서길87-14,96.148,118158600
32,UMM0099,1,09644,***,(236145-C) 23년 강하기구용 헬륨가스 구매,물품,UMM,국군재정관리단,202304131100,BD151,(주)화승가스테크,HWA SEUNG GAS TECH,이흥수,0512642080,부산광역시 사하구 하신중앙로 44-5(),83.142,242577182
23,UMM0100,1,09112,***,(236129-C) 육군 군기 11종 제조,물품,UMM,국군재정관리단,202304131100,E1394,성지EMB,sungjiemb,이근호,0325524211,"인천광역시 계양구 봉오대로743번길29, 1동 3층 301호(작전동, 삼보아파트상가)",83.935,181748500
54,UMM0101,1,09109,***,(236119-C) 간부 수첩표지 제조,물품,UMM,국군재정관리단,202304131100,BCE38,주식회사세일콜렉션,seil collection,오성민,0319419540,경기도 파주시 직지길404-0 (문발동),88.003,248509217
437,UMM0171,1,08248,***,23-F-개인소음노출측정기 등 3종 구매(239059-H),물품,UMM,국군재정관리단,202304131100,JF1B1,주식회사 에스엘상사,,송영각,0425511580,"충청남도 계룡시 서금암3길5, 925호(금암동, 쉐리움오피스텔)",88.072,51111998
242,UMM0169,1,05285,***,23-N-선박강습사다리용 세트 등 2종 구매(238103-H),물품,UMM,국군재정관리단,202304131100,F6841,우주산업플랜트 주식회사,wooju,최창식,0552865098,경상남도 창원시 의창구 봉강가술로537번길42-0 (대산면),83.088,370199000
209,UMM0172,1,02427,***,23-F-다기능 교정기 구매,물품,UMM,국군재정관리단,202304131100,I6E39,주식회사 티앤엠시스템,TNMSystem,송용화,03180849707,경기도 안양시 동안구 벌말로66-0 (관양동) 평촌역 하이필드 A-F515호,98.425,148000000
75,MDD0055,1,11971,***,국군수도병원 병리장비운영소모품(3) 39품목 구매,물품,MDD,국군수도병원,202304131100,G28B4,주식회사 남양메디칼,NAMYANGMEDICAL,박현준,07043372133,경기도 남양주시 진접읍 양진로816-28,91.176,225162340
348,LQG0035,1,12696,***,00부대 시스템 냉난방기 설치납품,물품,LQG,육군 52보병사단,202304131100,B6B36,(주)태양이엔지,"taeyang-eng.co,.",신맹균,0515171255,부산광역시 기장군 정관읍 정관로869-11,87.998,113041000
34,LNS0047,1,12717,***,23년 예비군훈련대 영상모의사격장비 유지ㆍ보수 용역,용역,LNS,제55보병사단,202304131100,J0300,주식회사 한국방재기술단,,정민규,025043824,"경기도 과천시 별양상가로7, 502호(별양동)",87.956,207338000
361,HDG0024,1,13209,***,[23-37] '23년도 라인 내 지역 제초용역,용역,HDG,공군제10전투비행단,202304131100,EF0C3,주식회사 스케치,sketch landscape company,한동윤,0318896550,"경기도 용인시 처인구 유림로154번길20-6, 102호(유방동)",88.03,222980000
385,HDF0031,1,12341,***,"23-073, 체력단련장, 5인승 전동승용카트",물품,HDF,공군 제8전투비행단,202304131100,J63F3,우성실업,,박선형,01062050467,"서울특별시 강동구 올림픽로89길57, 103동 201호(천호동, 강변그대家(가) River View(리버 뷰))",88.034,64833870
11,EKA0009,1,9640,***,야전배낭(I형),물품,EKA,기동총괄계약팀,202304131100,H2F21,주식회사 킴블스,Kimbulls Inc.,송종환,0269598559,서울특별시 강서구 국회대로7길63-0 (화곡동),88.286,109866714
39,LBA0035,1,13174,***,'23년 공기청정기 필터 제조 구매,물품,LBA,제 2167부대,202304131030,G6196,두영크린테크,dooyoung clean tech,윤영식,0325710538,인천광역시 동구 봉수대로96번길62-0 (송림동),88.037,45833650
40,SCI0040,1,13190,***,그랜드 패킹 등 25종 구매,물품,SCI,제9121부대,202304131030,K3AA8,세이프티코리아,,류성욱,05065798887,"경상남도 창원시 마산합포구 해안대로359, 11층 1102호(동성동, 삼오빌딩)",88.135,2419159
25,LNF0021,1,13159,***,(JSA-6) 조경관리용역,용역,LNF,제1보병사단,202304131030,C751A,파라다이스 조경 주식회사,Paradise,김명숙,0319410300,경기도 파주시 쇠재안길18-15 (금릉동),88.004,19176373
2,LFN0021,1,13049,***,23년1분기 실습재료 구매,물품,LFN,육군3사관학교,202304131030,HAAE4,중앙Office,jungangdffice,이다혜,054-335-2276,경상북도 영천시 고경면 호국로427-0,99.843,11000000
9,LKS0032,1,13068,***,잔디 관수용 스프링클러 제어장치 및 컴퓨터 구매,물품,LKS,육군인사사령부,202304131030,IEC5B,유한회사 대성,,안하은,07043667105,"전라남도 장성군 황룡면 강변로452-16, 3증 301호",88.115,21844150
45,SDQ0026,1,13221,***,개스킷 세트 등 26종 구매,물품,SDQ,해군제2수리창,202304131030,L0E5E,씨에스 경기,,강영실,01052181431,"경기도 평택시 안중읍 안현로서6길10, 402호 에이치13호(대원빌딩)",88.005,3444620
47,SDQ0025,1,13218,***,"플랜지,파이프용 등 7종 구매",물품,SDQ,해군제2수리창,202304131030,FD693,서해전기주식회사,SEOHAE ELECTRO-MACHANICS.CO,조요한,031-686-6417,경기도 평택시 평택항로184번길26-0 (포승읍),88.048,3788290
48,SDQ0024,1,13216,***,제어기-모니터 등 7종 구매,물품,SDQ,해군제2수리창,202304131030,L0698,희망교역,,김옥선,010-2077-6975,"경기도 평택시 안중읍 안현로서6길10, 4층 402-H7호(대원빌딩)",88.014,13988370
7908,LHP0011,1,13212,***,GOP철책 경계력 보강 가시캡 자재 구매,물품,LHP,제22보병사단,202304131030,LD8FA,복스토리,,신성범,010-3514-2169,"충청남도 당진시 북문로15 (읍내동, 당진1차푸르지오) 111-802",88,88606319
49,LFC0030,1,13204,***,육군훈련소 체육비품(팔굽혀펴기대 등 2개) 구매,물품,LFC,육군훈련소,202304131030,HB488,주식회사 스포플렉스,spoflex,남병태,0318725666,경기도 양주시 광적면 그루고개로143번길244-10,88.485,23784030
90,SCI0043,1,13199,***,개스킷 등 3종 구매,물품,SCI,제9121부대,202304131030,K8BB4,주식회사 대경코리아,,조민구,07078581122,경상남도 창원시 의창구 원이대로271 (봉곡동) 3층 314-C호,88.035,7800700
54,SCI0042,1,13195,***,전원공급기 등 3종 구매,물품,SCI,제9121부대,202304131030,LE757,하랑디엠,,윤미소,01072371770,경상남도 창원시 마산회원구 내서읍 호원로385-1,88.022,3649925
73,SCI0041,1,13194,***,"전지, 축전식 구매",물품,SCI,제9121부대,202304131030,I2CFE,이지테크,easytech,김혜선,010-2388-5129,"경상남도 창원시 마산합포구 3.15대로406,3층 (상남동)",88.012,8001500
190,SCQ0067,1,13181,***,수첩 등 2종 제조납품,물품,SCQ,제9911부대,202304131030,GEE25,주식회사 리플렉스,"REFLEX CO.,LTD",김광용,023756630,"경기도 부천시 소사구 양지로247-0 (옥길동) 510-514호(옥길동, 광양프런티어밸리7차 지식산업센터)",88.002,15281130
41,LFA0009,1,12669,***,23년 재난구조장비 및 물자구매(공압식로프총),물품,LFA,제2신속대응사단,202304131030,IB365,제일레스텍 주식회사,"Jaeil Restec Co., Ltd.",이재일,0317681196,경기도 광주시 초월읍 두둘기길71-0,98.656,30187000
7524,LQP0018,1,13177,***,폭염응급키트 구매,물품,LQP,제1891부대,202304131030,L9E7E,디펜소유통,,이진영,0426249085,"대전광역시 서구 관저북로80 (관저동, 원앙마을 2단지) 211동 1901호",88,12335005
108,SDF0028,1,13167,***,후유화성 형광침투제 등 231종 구매,물품,SDF,제5738부대,202304131030,K5634,주식회사 해피트리,,이진우,01084574225,경상북도 포항시 남구 연일읍 유강길9번길61-0 상가동 108호(대림한숲타운1차상가),88.014,43988000
25,SDF0027,1,13161,***,캐비넷 등 4종 구매,물품,SDF,제5738부대,202304131030,K0034,선경산업,,오필선,0542476842,"경상북도 포항시 북구 학전로103 (두호동, 우방하이츠)102/1602",88.031,2821312
2034,LNJ0004,1,12967,***,OO부대 23-3차 전산운영용품 구매,물품,LNJ,육군 제1포병여단,202304131030,L91A2,금풍,,정성교,01027576038,"경기도 파주시 광탄면 등원로521-20, 다동 203호(신산드림빌)",88,10990448
15,SEE0015,1,12976,***,23-J-관사 소독방역 용역,용역,SEE,제9해병여단,202304131030,G0BD8,주식회사 에스원환경,S1,장정환,0647120788,제주특별자치도 제주시 삼무로11길16-0 (연동),88.046,7967450
35,LKM0035,1,12965,***,23년 임실00부대 공기청정기 필터 제조구매,물품,LKM,제2632부대,202304131030,J4A42,(주)조은필텍,,이정숙,0519725222,부산광역시 강서구 녹산산단361로42-0 (송정동),88.017,58829700
20,LKM0033,1,12959,***,23년 임실00부대 비점오염저감시설 여과포교체 용역,용역,LKM,제2632부대,202304131030,K7CD6,대산이엔지,,김형국,01048614988,"전북특별자치도 전주시 완산구 권삼득로36, 401호 (중노송동)",88.016,9619000
21,SEE0014,1,12930,***,23-J-관사 위생관리(청소) 용역,용역,SEE,제9해병여단,202304131030,G775E,주식회사 콜코리,callcally,강태준,0647514002,"제주특별자치도 제주시 사평8길12-4 (오라이동), 2층",90.449,63502200
660,SFN0028,1,13077,***,콘솔데스크 등 10품목 제조 설치,물품,SFN,연평부대,202304131030,H4868,포빌리언,4Billion,이두성,01066472728,인천광역시 계양구 계산새로71-0 (계산동) D동 1107호,87.998,48028750
4,SCQ0066,2,10727,***,23-평 승용식 페어웨이 스위퍼 임차,용역,SCQ,제9911부대,202304131030,AFD1A,(주)텍스코,"TEXKO CO.,LTD.",정종수,0312163489,경기도 용인시 기흥구 용구대로 1965SANGGAL MALL 2층 (주) 텍스코,87.786,123363680
264,SCF0139,1,12162,***,활성탄 등 5종 구매,물품,SCF,해군군수사령부,202304131030,J20EE,새길상사,,김선우,05026632874,경상남도 김해시 경원로12-1 (내동) 1층,87.997,27986900
19,SCF0192,1,11759,***,"(긴급)필라멘트,울템용 등 2종",물품,SCF,해군군수사령부,202304131030,F0F22,(주)비아이엔씨,"BINC.,CO.LTD.",김여기,07074573900,서울특별시 서초구 양재동언남 18길3 (양재동  2층),98.215,2985200
247,SCF0193,1,11488,***,(긴급)폐기관 단열재 등 11종,물품,SCF,해군군수사령부,202304131030,L25B7,다판다,,서형주,050205855949,"전북특별자치도 전주시 완산구 효천중앙로11 (효자동2가, 전주효천우미린더퍼스트) 105-1902",88,8351240
290,SCF0133,1,10819,***,"헤드세트, 전기식 등 4종 구매",물품,SCF,해군군수사령부,202304131030,F0F22,(주)비아이엔씨,"BINC.,CO.LTD.",김여기,07074573900,서울특별시 서초구 양재동언남 18길3 (양재동  2층),88.243,15132570
298,SCF0138,1,10813,***,구내 통신장비 등 3종 구매,물품,SCF,해군군수사령부,202304131030,4759F,서광전자,seokwang electronic co.ltd,오복룡,055-541-0071,경상남도 창원시 진해구 이동로69번길 12(),88.709,18582850
1941,SCF0132,1,10627,***,트렘펫 스피커 등 10종 구매,물품,SCF,해군군수사령부,202304131030,L94A1,윤진상사,,장미경,01082773006,"충청남도 보령시 지장골길78-0 (죽정동), 104동 902호",87.995,25478560
285,SCF0135,1,09956,***,배터리 등 7종 구매,물품,SCF,해군군수사령부,202304131030,E8E46,동진상사,dong jin sang sa,윤영현,07070792933,"경기도 평택시 평택5로34번길48, 402호(합정동)",98.664,11653000
184,SCF0136,1,09929,***,전치 증폭기 등 4종 구매,물품,SCF,해군군수사령부,202304131030,K15BA,라이핏사이언스,,신종걸,07077992588,인천광역시 남동구 은봉로52-0 (논현동) NIC지식산업센터 1013호,88.205,24876360
315,SCF0134,1,08204,***,"컴퓨터, 디지털형 12EA 구매",물품,SCF,해군군수사령부,202304131030,I63A8,알파유통 주식회사,"Alpha Distribution Co., Ltd.",정승호,01044842590,"제주특별자치도 제주시 연북로21, 1609호 (노형동, 에코에비뉴)",87.998,25555040
364,SCF0140,1,07934,***,"판,설치형 등 11종 구매",물품,SCF,해군군수사령부,202304131030,K0A71,해리넷,,한현주,01035270246,"대구광역시 중구 남산로13길17,  102동 1105호 (남산동, 보성황실아파트)",88,50110980
114,SCF0098,2,06463,***,스포트용접기 2EA 구매,물품,SCF,해군군수사령부,202304131030,F2A23,아산웰딩테크,asan welding tion,김노경,0328112522,인천광역시 남동구 남동서로 52(고잔동) 남동공단 128블럭 1롯트 1층,88.548,4300000
20,LNQ0015,1,13228,***,5월-7월 부대조달 식자재 구매(126 품목),물품,LNQ,제17보병사단,202304131030,KC6EC,엄마푸드,,윤은희,033-481-1618,"강원특별자치도 양구군 양구읍 중심로58, 1층 2호(신흥주택)",83.467,1212432000
174,LFC0028,1,13182,***,23년 육훈소 가공후식(마시는 발효유)구매,물품,LFC,육군훈련소,202304131030,K2460,앤줄라이,,우수하,010-8969-3218,"경기도 용인시 수지구 수지로342번길34-0 (풍덕천동) 5층 스페이스어스,573호",88.052,120825486
2905,LQG0034,1,12548,***,'23년 안전물자 세트 구매 납품,물품,LQG,육군 52보병사단,202304121700,JD26A,이로운세상,,손경례,07040421380,"경상북도 포항시 북구 흥해읍 흥해로17-1, 3층",87.996,16267951
3,EBB0060,1,5144,***,하네스류,물품,EBB,지상공통전력운영계약팀,202304121400,0691F,대호정기(주),"Daeho Precision Co., Ltd",신영근,0553452121,경상남도 김해시 진영읍 서부로179번길 48(),84.413,174000000
17,EBB0061,1,7440A,***,실린더조립체,물품,EBB,지상공통전력운영계약팀,202304121400,I52B6,티케이(T.K)테크,T.K TECH,김재욱,051-303-5134,부산광역시 강서구 대저로3번길52-15 (대저1동),88.028,107093320
2,LDH0014,1,08719,***,UH-60헬기 연료라인 야전 시험장비 개발 연구용역,용역,LDH,육군종합정비창,202304121300,DE0DF,티엠시 주식회사,"TMC Co., Ltd.",이형민,0555870782,경상남도 함안군 칠북면 삼칠로 1826티엠시 (주),99.914,42150000
2,LDH0030,1,12895,***,전반기 정비장비 예비부품 구매(전산소모품),물품,LDH,육군종합정비창,202304121300,F7B26,클린톤전자,clean-tone electronics,김미화,027196779,서울특별시 용산구 원효로41가길17-0 (원효로3가),97.63,3835000
8,LDH0028,1,12880,***,23-5차 정비용 장비 부품 구매,물품,LDH,육군종합정비창,202304121300,JD941,창신테크,,박명숙,010-3561-4929,경상남도 밀양시 하남읍 양명길138-1,88.728,22212300
2,LDH0015,1,08729,***,발칸 보조전원공급기 수리부속 대체품 개발 연구용역,용역,LDH,육군종합정비창,202304121300,JB895,주식회사 대영퓨처스,,심동석,0552914399,경상남도 창원시 의창구 죽전로68번길29 (팔용동),96.662,42990000
254,LCF0308,1,05053,***,"타이어,공기압식,차량용 등 2항목 구매(기장)",물품,LCF,육군군수사령부,202304121130,I3499,주식회사 천화,CHUNHWA INC.,선승우,0559048100,경상남도 김해시 내외중앙로69 (내동) SJ테라스파크 1405호,89.117,100242170
5,LCF0359,1,05749,***,개스킷 등 32항목 일반제조(기장),물품,LCF,육군군수사령부,202304121130,3654F,금진산업,GUMJIN CO.,이강욱,0513049001,부산광역시 사상구 삼락천로33-0 (삼락동),89.671,9886000
3,LCF0355,1,05766,***,"클러치,엔진팬용 등 11항목 일반제조(기장)",물품,LCF,육군군수사령부,202304121130,JBCA9,시앤에스테크,,최재식,0513130420,부산광역시 사상구 학감대로252번길68-0 (주례동),99.137,12832000
3,LCF0352,1,05786,***,"타이로드선단,조향용 등 12항목 일반제조(기장)",물품,LCF,육군군수사령부,202304121130,L0FFA,대한테크,,김인호,0555874011,경상남도 함안군 칠원읍 야촌강변길120-8,88.433,65191000
6,LCF0351,1,05807,***,연료 탱크 조립체 등 2항목 일반제조(기장),물품,LCF,육군군수사령부,202304121130,L2A73,거성와이비 주식회사,,전표원,0319886720,"경기도 김포시 통진읍 고정1로97, 가동",88.496,68442000
2,LCF0350,1,06183,***,"호스 조립체,비금속제 등 48항목 일반제조(기장)",물품,LCF,육군군수사령부,202304121130,2476F,용진H&C,YONGJIN H&C,김인숙,0515232888,부산광역시 금정구 동천로7번길 2(),99.631,20620000
7,LCF0348,1,04919,***,"플러그,파이프용 등 21항목 구매(기장)",물품,LCF,육군군수사령부,202304121130,J9ADE,부강인더스트리,,이상재,010-5365-7451,부산광역시 사상구 가야대로175번길29(감전동),88.104,11509000
6,LCF0347,1,04939,***,"플러그,파이프용,자석식 등 4항목 구매(기장)",물품,LCF,육군군수사령부,202304121130,BAF4B,수성엠앤디,susung,김경숙,0513051755,부산광역시 사상구 낙동대로1390번길26 (삼락동),88.776,3932131
4,LCF0340,1,04851,***,"베어링,볼형,환상형 등 6항목 구매(기장)",물품,LCF,육군군수사령부,202304121130,DC147,DGI산업,DGI.CO,백지윤,0519042500,"부산광역시 동래구 차밭골로21번길36, 1층 (온천동)",89.165,18602000
2,LCF0339,1,05294,***,"보조조립체,피스톤용 등 1항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,4517F,한성정공,,이승호,0512622258,부산광역시 사하구 다대로354번길 61(),88.506,5530000
3,LCF0338,1,05329,***,"스위치,회전식 등 2항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,GC2EF,동양기전,DONGYNG ELECTRIC,황정태,0513054872,부산광역시 사상구 모덕로96번길55-0 (덕포동),89.067,16746000
7,LCF0332,1,05315,***,"배선장치,엔진용 등 9항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,I5651,주식회사 범만테크,BMT,성순이,0516122994,부산광역시 중구 대청북길31 (대청동4가),88.072,12121200
6,LCF0331,1,04994,***,"펌프,원심식 등 1항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,I5651,주식회사 범만테크,BMT,성순이,0516122994,부산광역시 중구 대청북길31 (대청동4가),88.916,9750500
66,LCF0323,1,05292,***,"제어장치 조립체,푸시풀식 등 1항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,J414D,곰&솔,,최솔아,01028803652,"경기도 하남시 대청로116번길30 (창우동, 은행한신아파트)109-204",88,13677860
3,LCF0321,1,05596,***,"연결기,플러그형,전기용 등 6항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,GACF0,유니텍,GUNIL3324,고범석,055-362-5608,"경상남도 양산시 매곡동매곡1길 92, 1층",88.403,11981300
4,LCF0320,1,05441,***,베어링마찰용 등 16항목 구매(일장),물품,LCF,육군군수사령부,202304121130,DC147,DGI산업,DGI.CO,백지윤,0519042500,"부산광역시 동래구 차밭골로21번길36, 1층 (온천동)",89.925,6988000
4,LCF0319,1,05452,***,"베어링,슬리브형 등 6항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,I5651,주식회사 범만테크,BMT,성순이,0516122994,부산광역시 중구 대청북길31 (대청동4가),88.268,10993300
3,LCF0317,1,05488,***,"끈,지지용 등 14항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,L21F0,주식회사 대일산업,,최외숙,01049234280,"부산광역시 사상구 낙동대로1356번길28, 2층(삼락동)",91.507,4271960
4,LCF0315,1,05734,***,"전동기,와이퍼용,공압식 등 2항목 제조(일장)",물품,LCF,육군군수사령부,202304121130,G492D,조은테크,joeuntech,양호득,0519713266,부산광역시 강서구 평강로171번길259-0 (대저1동),88.04,80850000
18,LCF0313,1,04917,***,"필터 엘리먼트,유체용 등 5항목 구매(기장)",물품,LCF,육군군수사령부,202304121130,G8B30,(주)테스온,TES-on,오선옥,01029482014,"경기도 양주시 부흥로1932, 5층 5801호 (광사동)",88.76,47857500
13,LCF0312,1,05057,***,"필터,대역통과용 등 2항목 구매(기장)",물품,LCF,육군군수사령부,202304121130,LDFE4,제이에이치텍,,강종현,0513238011,부산광역시 사상구 가야대로196번길63,97.334,56860000
10,LCF0311,1,05583,***,"필터,유체용 등 2항목 구매(일장)",물품,LCF,육군군수사령부,202304121130,L9891,(주)비엠비,,김현숙,0549720989,경상북도 칠곡군 지천면 금호로1길79-8,88.032,21285700
212,LCF0307,1,05086,***,"후방카메라세트, 표준차량용 등 2항목 구매(기장)",물품,LCF,육군군수사령부,202304121130,A722E,영현정보통신(주),a,김두식,028699501,"서울특별시 구로구 공원로6나길12-0 (구로동,경방빌딩) 301호",83.008,475809755
7,EHF0020,1,1100,***,23년 성능개량 위치보고접속장치 수리부속(구매),물품,EHF,미래전력사업전력운영계약팀,202304121100,KA6FB,주식회사 엘사이드,,김용철,01038149365,"경기도 성남시 분당구 판교로700, 제디동 206호(야탑동, 분당테크노파크)",87.821,638264000
3,LMP0035,1,13022,001,(수정)23년 영내자 증식 조달(떡류),물품,LMP,제3보병사단,202304121100,L8C31,지평,,김승환,01096614808,강원특별자치도 철원군 갈말읍 호국로5605-15,94.028,1760
122,HCR0017,1,12988,***,23년 주거시설 정기 안전점검,용역,HCR,공군제15특수임무비행단,202304121100,G61AB,대성건설산업 주식회사,deasung construction industry,오덕환,03180595740,경기도 화성시 토성로33(2층),88.042,19352360
44,UMM0161,1,11444,***,"23-N-펌프 유닛, 원심식(HC5040) 2EA 제조",물품,UMM,국군재정관리단,202304121100,F6ED5,더블유앤피코리아,W & P Korea,권헌실,0328113378,인천광역시 서구 백범로698번길3 (가좌동),88.025,61700100
185,UMM0096,1,11042,***,(237120-D)의무장비(견인치료기 경요추용) 구매,물품,UMM,국군재정관리단,202304121100,L3870,주식회사 그린아이앤티,,곽영미,01088631757,"경기도 파주시 경의로1218, 406-88호(와동동, 월드타워12차)",88.016,51136620
52,UMM0166,1,10356,***,23-M-궤도형 대형굴착기 구매(23805-F),물품,UMM,국군재정관리단,202304121100,A4FD3,(주)오성인피니티,"OSUNG INFINITY CO., Ltd",김희숙,0220571122,"서울특별시 강남구 남부순환로365길 5, 중명 213(도곡동)",91.636,179850000
34,UMM0095,1,06748,***,(236024-D)'23년 체력단련장 코스관리용 농약 구매,물품,UMM,국군재정관리단,202304121100,G2625,플러스존,plus zone,김민호,0417537913,충청남도 금산군 추부면 서대산로196-2,83.113,686066950
283,UMM0097,1,06005,***,(23G061-A) 병영시설 민간 전문방제 위탁용역,용역,UMM,국군재정관리단,202304121100,C9420,아주환경방역공사,ajhg co,서유정,0547744297,경상북도 경주시 원화로501-0 (용강동),87.745,56883000
7770,UMM0164,1,04712,***,23-F-이동용체인톱 등 2종 구매,물품,UMM,국군재정관리단,202304121100,LB72A,행복한이야기,,서은정,051-206-3170,부산광역시 강서구 명지오션시티12로75 (명지동),87.995,66066066
15,SFC0050,1,11783,***,23-덕-SPIKE 해상사격 표적기 제조,물품,SFC,제9691부대,202304121100,L2A73,거성와이비 주식회사,,전표원,0319886720,"경기도 김포시 통진읍 고정1로97, 가동",88.626,49038519
80,MFK0004,1,12694,***,교육훈련용 전단 인쇄용역,용역,MFK,제9912부대,202304121100,AF62B,예성디앤피,Yesung D n P,김종묵,02-2273-6901,"서울특별시 중구 퇴계로39길14,2층",87.995,19758300
163,MDG0078,1,11286,***,23년 의무장비(임플란트 치과용) 구매,물품,MDG,국군의무사령부,202304121100,HE871,주식회사 복은,BOKEUN,김령은,01044011789,"경상남도 창원시 진해구 용원북로17번길15-0 (용원동, 가온빌 101호)",88,41104940
142,MDG0077,1,11285,***,23년 의무장비(흡인기 흉부배액용) 구매,물품,MDG,국군의무사령부,202304121100,J082A,중앙 피앤지(중앙 P&G),,김성수,01089195158,강원특별자치도 춘천시 낙원길40-0 (중앙로2가),88.014,15982400
