bidID,참가수,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,개찰일시,낙찰업체코드,낙찰업체상호,대표자,업체주소,낙찰률,낙찰금액,카테고리,pick_keywords,군 분류,계약방법
54680,301,UMM0543,1,28478,***,22-공-광전송장비 구매,UMM,국군재정관리단,2022-08-10 11:00:00,DDBBD,넷진테크주식회사,정경훈,"경기도 군포시 공단로284, 7층 704호(금정동, 한림벤처타운)",88.457,193987353.0,7종,장비,기타,제한경쟁
54681,8,UMM0491,1,28260,***,(226272-C)피아식별띠 제조,UMM,국군재정관리단,2022-08-10 11:00:00,0192F,주식회사 흥선,김용기,"경기도 안산시 단원구 만해로169번길28, 603블럭 11-1호 (신길동, 반월공단)",88.061,78131275.0,미분류,,기타,제한경쟁
54682,240,UMM0497,1,24586,***,(226040-G) 22년 기능실 전시체계 구축사업(리스물건),UMM,국군재정관리단,2022-08-10 11:00:00,A7387,(주)디에스티인터내셔날,김형태,"서울특별시 금천구 가산디지털1로149 12층 1201호~1205호(가산동, 신한이노플렉스)",83.0,323430111.0,10종,구축,기타,일반경쟁
54683,8,MON0005,1,27178,***,22년 상용S/W구매사업,MON,국방정신전력원,2022-08-10 11:00:00,J57BD,주식회사 케이투앤씨,강인국,"대전광역시 유성구 은구비남로13 (지족동, SK허브) 201호",88.015,40260000.0,10종,상용,국방부직할,제한경쟁
54684,268,HCF0174,2,24803,***,"제거제, 페인트용 1종 구매",HCF,공군군수사령부,2022-08-10 10:30:00,H3C69,에스피 에어로,조승우,경상남도 진주시 정촌면 연꽃로145번길40-22,88.273,49145000.0,4종,페인트,공군,제한경쟁
54695,25,SCF0312,1,31923,***,스위치 등 3종 구매,SCF,해군군수사령부,2022-08-10 10:30:00,KC787,토탈marine,허광주,경상남도 창원시 마산회원구 회원동로42-1 (회원동),89.099,4654700.0,4종,스위치,해군,제한경쟁
54696,183,SCF0310,1,31743,***,수중용 캠 등 6종 구매,SCF,해군군수사령부,2022-08-10 10:30:00,H2CF5,주식회사 전북진설종합관리,한귀희,전북특별자치도 익산시 부송로196-0 (부송동),96.546,63587460.0,미분류,,해군,제한경쟁
54697,150,SCF0308,1,30970,***,"축, 해수펌프용 등 11종 구매",SCF,해군군수사령부,2022-08-10 10:30:00,KC6C7,태화기업,김성옥,"경상남도 거제시 수양로110, 205동 1903호(양정동, 거제2차 I PARK 1단지)",88.138,46714600.0,4종,펌프,해군,제한경쟁
54698,227,SCF0299,2,29793,***,"송풍기, 날개 축방향형 1EA 구매",SCF,해군군수사령부,2022-08-10 10:30:00,GDC96,해강 ENG,이기병,부산광역시 강서구 대저1동515-38,88.007,52802100.0,7종,송풍기,해군,제한경쟁
54699,1369,SCF0309,1,29787,***,차륜정렬장치 1EA 구매,SCF,해군군수사령부,2022-08-10 10:30:00,I603B,에코아이엔티(ECHO INT),이효정,"인천광역시 중구 두미포로112, 117동 1층 103호(중산동, e편한세상 영종국제도시 오션하임)",88.026,24185150.0,7종,장치,해군,제한경쟁
54701,4940,LDG0056,1,31672,***,공사감독 안전용품 구매,LDG,육군 탄약지원사령부,2022-08-10 10:30:00,KDC38,에스제이컴퍼니,이이현,충청남도 금산군 군북면 동편1길10-7,87.995,20356013.0,4종,공사,육군,제한경쟁
54702,7,LDH0685,1,32350,***,UH-60 와셔 등 3종 구매,LDH,육군종합정비창,2022-08-10 10:00:00,HAA42,주식회사 제이알디,김영석,세종특별자치시  한누리대로589-0 (도담동),88.09,8222500.0,미분류,,육군,제한경쟁
54704,14,LDH0679,1,32167,***,22-11차 정비용 장비 부품 구매,LDH,육군종합정비창,2022-08-09 13:00:00,I2CCE,삼일상사,김경애,경상남도 창원시 성산구 상남로67-0 (상남동)2층 7-2호(경창종합상가),88.191,13991700.0,9종,부품,육군,제한경쟁
54705,120,SCF0436,1,23021,***,"바, 금속제 등 5종",SCF,해군군수사령부,2022-08-09 12:30:00,DFDAF,(주)종로인더스트리,노종헌,부산광역시 사상구 새벽로 130(),88.958,19374410.0,9종,금속,해군,일반경쟁
54706,3,SCF0435,1,28981,***,"바, 금속제 등 6종",SCF,해군군수사령부,2022-08-09 12:30:00,ECC72,동우철강(주),김수근,"경상남도 창원시 마산회원구 봉암공단6길75-0 (봉암동, 동우철강)",91.191,1001000.0,9종,금속,해군,일반경쟁
54707,196,LQG0086,1,32009,***,00부대 보수근무대 개선공사(냉난방기 설치납품),LQG,육군 52보병사단,2022-08-09 11:00:00,JAC45,새빛엔지니어링 주식회사,곽영미,대전광역시 서구 용소로49번길45-0 (도안동) 101호,83.862,48763440.0,2종,냉난방,육군,제한경쟁
54710,18,UMM0487,1,32181,***,(227261-E) OO기지 UPS 및 배터리 교체사업,UMM,국군재정관리단,2022-08-09 11:00:00,FA518,주식회사 티에스,하대용,대전광역시 대덕구 신탄진로115번안길12 (신대동),88.133,64836673.0,"10종, 9종","배터리, 사업",기타,제한경쟁
54711,20,UMM0486,1,28380,***,(227297-B) 전자출판시스템 구매(리스물건),UMM,국군재정관리단,2022-08-09 11:00:00,BA87F,주식회사 씨엘씨테크,김주영,서울특별시 서초구 바우뫼로39길67-17 (양재동),88.469,99852000.0,7종,시스템,기타,제한경쟁
54712,221,UMM0489,1,26594,***,(227229-E)2인승 동력패러슈트 세트 구매,UMM,국군재정관리단,2022-08-09 11:00:00,HE89F,주식회사 바른프린테크,김연수,"서울특별시 중구 퇴계로27길25, 305호(충무로3가, 청림빌딩)",88.017,153590300.0,미분류,,기타,제한경쟁
54713,4,UMM0541,1,24629,***,22-국-하계행사복 등 11종 제조,UMM,국군재정관리단,2022-08-09 11:00:00,J2F99,태건,김영옥,충청남도 천안시 동남구 목천읍 종합휴양지4길2 2층,89.827,58709580.0,미분류,,기타,제한경쟁
54714,13,UMM0520,2,23914,***,22-공-조종사용 선글라스 5종 제조,UMM,국군재정관리단,2022-08-09 11:00:00,I9E5E,케이알시(KRC)고려,이영직,대구광역시 북구 검단로217-5 (검단동),88.054,118752000.0,미분류,,기타,제한경쟁
54715,3011,MHD0070,1,31348,***,'22년도 3분기 전산(프린터) 소모품 구매,MHD,방위사업청(운영지원과),2022-08-09 11:00:00,L1BCD,퀀텀,손민규,"경상북도 영양군 영양읍 군민회관길17, 1층",87.997,197078285.0,2종,소모품,국방부직할,제한경쟁
54716,88,MDG0169,1,32106,***,22년 의무장비(지속적피동운동기) 구매,MDG,국군의무사령부,2022-08-09 11:00:00,GE471,제이엠케이,이정미,"서울특별시 마포구 월드컵로8길45-8,3층 3276호 (서교동,양성빌딩 )",88.015,10141420.0,"7종, 8종","의무, 장비",기타,제한경쟁
54717,205,HCF0187,1,31510,***,[항공기급유차 부품]모터 구매,HCF,공군군수사령부,2022-08-09 10:30:00,I99B2,동호서적,이주연,"경기도 남양주시 화도읍 녹촌로20, 107-503",88.001,53140950.0,"7종, 9종","부품, 항공",공군,제한경쟁
54729,125,SCF0433,1,32180,***,"(긴급) 연결기, 플러그형,전기용 등 5종 구매",SCF,해군군수사령부,2022-08-09 10:30:00,HC427,제일테크,김문길,부산광역시 사하구 다대로613-0 (다대동) 자유마트 220호,89.241,12633500.0,7종,연결기,해군,제한경쟁
54730,273,SCF0431,1,31043,***,"(긴급) 노즐,연료 분사용 등 13종 구매",SCF,해군군수사령부,2022-08-09 10:30:00,JC980,하나유통,김은주,전라남도 목포시 산정로109번길16-0 (산정동),87.997,17276930.0,미분류,,해군,제한경쟁
54731,79,SCF0427,1,31042,***,"(긴급) 스위치,압력식 등 4종 구매",SCF,해군군수사령부,2022-08-09 10:30:00,L01C9,케이테크,김현숙,부산광역시 사하구 다대로613 (다대동) 자유마트222호,88.97,6406950.0,4종,스위치,해군,제한경쟁
54732,18,SCF0428,1,31041,***,"(긴급) 펌프,액체 작동식 등 5종 구매",SCF,해군군수사령부,2022-08-09 10:30:00,L01C9,케이테크,김현숙,부산광역시 사하구 다대로613 (다대동) 자유마트222호,88.019,1892120.0,4종,펌프,해군,제한경쟁
54733,106,SCF0429,1,30026,***,(긴급)스위치 조립체 등 8종,SCF,해군군수사령부,2022-08-09 10:30:00,HC427,제일테크,김문길,부산광역시 사하구 다대로613-0 (다대동) 자유마트 220호,89.584,12028500.0,"4종, 9종","스위치, 조립체",해군,제한경쟁
54734,19,SCF0432,1,29205,***,"(긴급)벨로스, 보호용 등 4종",SCF,해군군수사령부,2022-08-09 10:30:00,H40CF,에이스철물건자재주식회사,정성용,"부산광역시 사상구 낙동대로910, 씨-301호(감전동)",88.616,1814450.0,미분류,,해군,제한경쟁
54735,131,SCF0434,1,29168,***,"(긴급)밸브, 게이트형(5K80) 등 11종",SCF,해군군수사령부,2022-08-09 10:30:00,K6281,엠에이치유통,성명화,"경상남도 창원시 성산구 대정로73, 102동1305호 (남양동, 성원1차아파트)",88.182,23590000.0,4종,밸브,해군,제한경쟁
54736,25,SCF0426,1,29129,***,"(긴급) 부품키트, 세면대용 등 7종",SCF,해군군수사령부,2022-08-09 10:30:00,F3E58,신동하이텍,이동열,경상남도 창원시 마산회원구 봉암공단2길22-5 (봉암동),98.454,6210000.0,9종,부품,해군,제한경쟁
54737,30,MDJ0037,1,31883,***,특수수술재료(하이코갤 1.5cc 등 3종) 연간계약,MDJ,국군대전병원,2022-08-09 10:30:00,G8B30,(주)테스온,오선옥,"경기도 양주시 부흥로1932, 5층 5801호 (광사동)",88.233,31111000.0,8종,수술,기타,일반경쟁
54738,3136,MCR0028,1,30928,***,22-3차 전산운영용품 (빔프로젝트 램프)구매,MCR,국방대학교,2022-08-09 10:30:00,G2458,클릭바이 엠알오,노영규,경기도 고양시 일산서구 고양대로706-13 (일산동),87.995,25348780.0,2종,전산,국방부직할,일반경쟁
54739,291,MBC0004,1,32498,***,여단 전시체계(브리핑/화상회의) 설치사업(리스물건),MBC,화력여단,2022-08-09 10:30:00,I0D59,주식회사 아이앤비,김덕화,경기도 수원시 영통구 삼성로274 (원천동) 수원팩토리월드 410호,88.002,155743180.0,10종,사업,육군,제한경쟁
54740,136,LKG0041,1,32117,***,22년 부대조달(식용유)구매,LKG,육군제53보병사단,2022-08-09 10:30:00,J50D6,장성,이필수,"경기도 안산시 단원구 지곡로59, 101호(선부동)",88.024,70774640.0,1종,식용,육군,제한경쟁
54741,3,LCF0469,1,32118,***,개스킷 및 성형패킹세트 등 64항목 제조(궤도),LCF,육군군수사령부,2022-08-09 10:30:00,K4826,군정비지원센터,이윤문,서울특별시 금천구 벚꽃로244-0 (가산동)810호 벽산디지털밸리5차,91.855,42492400.0,미분류,,육군,제한경쟁
54742,472,LCF0468,1,30237,***,"수중탐색기 1항목 구매(대테러, 총포)",LCF,육군군수사령부,2022-08-09 10:30:00,AA64A,(주)아세아안전,김영태,대구광역시 북구 서변로53-0 (서변동) 2층 201호,83.211,272889600.0,7종,총포,육군,일반경쟁
54743,7,LDH0652,2,29696,***,발칸 걸쇠 등 23종 구매,LDH,육군종합정비창,2022-08-08 13:00:00,J2A73,주식회사 케이디에스,김용해,경상북도 구미시 1공단로10길73-4 (공단동),89.651,6342000.0,미분류,,육군,제한경쟁
54744,1,LDH0666,1,30662,***,콘테이너 샌드기 제조 설치,LDH,육군종합정비창,2022-08-08 13:00:00,CB446,주식회사 월드브라스트,이진효,경상남도 김해시 주촌면 서부로1541번안길 39내삼리 1007-2,91.695,599500000.0,"4종, 7종","샌드기, 제조 설치",육군,2단계경쟁(동시)
54745,7,LDH0653,2,29699,***,발칸 덮개 등 12종 구매,LDH,육군종합정비창,2022-08-08 13:00:00,BDFC7,현대정밀가스켓,이의정,부산광역시 사상구 가야대로175번길29-0 (감전동),88.282,4375000.0,2종,덮개,육군,제한경쟁
54746,4,HDF0046,1,32135,***,"22-199, 활성탄 구매 및 교체·처리",HDF,공군 제8전투비행단,2022-08-08 11:00:00,BAD67,주식회사 새롬환경기술,김승식,"경기도 고양시 일산동구 일산로138, 504호(백석동, 일산테크노타운 제부대동)",88.138,41517000.0,10종,처리,공군,제한경쟁
54750,319,UMM0485,1,30291,***,(226052-G)지통실 화면전시체계 구축사업(리스물건),UMM,국군재정관리단,2022-08-08 11:00:00,H852E,주식회사 승촌전기통신,김영종,전라남도 나주시 영산로5116-12 (보산동),88.004,101033000.0,"10종, 7종","구축, 화면",기타,제한경쟁
54751,43,UMM0484,1,28673,***,(226047-G)'22년 육군 통합검색체계 교체(리스물건),UMM,국군재정관리단,2022-08-08 11:00:00,C980F,씨지에스아이티(주),최규식,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",88.219,172132725.0,미분류,,기타,제한경쟁
54752,218,UMM0481,1,25571,***,(227267-B) UPS배터리 구매 및 교체설치,UMM,국군재정관리단,2022-08-08 11:00:00,1133F,이화전기공업 주식회사,백성현,"서울특별시 강남구 논현로 746, 석호빌딩(논현동)",83.419,1849517716.0,9종,배터리,기타,일반경쟁
54753,160,UMM0453,2,21256,***,(226243-B) 체력단련장 관리장비 통합구매,UMM,국군재정관리단,2022-08-08 11:00:00,BA19B,주식회사 인테크,이상국,"경기도 하남시 미사강변서로25-0 (풍산동),F519호",83.192,310150580.0,7종,장비,기타,일반경쟁
54754,522,SCH0079,1,31520,***,ㅇㅇ함 노후교체 감시카메라(CCTV) 구매/설치,SCH,해군작전사령부,2022-08-08 10:30:00,K366F,주식회사 심넷,심동원,"경기도 평택시 청북읍 청북남로254, 101호",88.018,80510630.0,"2종, 7종","CCTV, 카메라",해군,제한경쟁
54760,63,UMM0539,1,31796,***,"22-해병 재난안전망 단말기, 지령장치 도입(리스물건)",UMM,국군재정관리단,2022-08-05 11:00:00,8953,주식회사 부림,배우상,"경기도 성남시 중원구 사기막골로124 (상대원동) SKⓝ테크노파크 비즈센터 1004, 1005, 1008호",83.41,594972740.0,7종,장치,기타,일반경쟁
54761,80,UMM0483,1,28990,***,(226308-F)22년 학교교실장비(빔프로젝터 등)도입사업,UMM,국군재정관리단,2022-08-05 11:00:00,2685F,(주)아이엔지시스템,김정화,"서울특별시 금천구 가산디지털1로70, 1101,505호(가산동, 호서대벤처타워)",82.996,897258976.0,"10종, 7종","사업, 장비",기타,일반경쟁
54762,27,UMM0482,1,28664,***,(226046-G)'22년 육군 DB분석체계 교체(리스물건),UMM,국군재정관리단,2022-08-05 11:00:00,H3CE2,HF테크,김영식,"세종특별자치시  조치원읍 번영1길46, 301호, 302호",88.155,108432509.0,미분류,,기타,제한경쟁
54763,8,EHF0131,1,4801,***,봉합재조립체 패킹링용 (백상어 수리부속),EHF,미래전력사업전력운영계약팀,2022-08-05 10:30:00,JCFB4,주식회사 건우엠티씨,문동식,경상남도 창원시 의창구 차룡로16-0 (팔용동),88.009,108325000.0,9종,수리부속,국방부직할,제한경쟁
54782,3,EBB0380,1,1217,***,2022 K10신형제독장치 부품,EBB,지상공통전력운영계약팀,2022-08-04 15:00:00,8862,(주)성삼,남용일,"경기도 성남시 중원구 둔촌대로400 (상대원동) 403,404호",86.001,4688000000.0,"2종, 7종, 9종","부품, 장치, 제독",국방부직할,일반경쟁
54783,2,LDH0678,1,31554,***,(정비) 기계톱날 1종 구매,LDH,육군종합정비창,2022-08-04 13:00:00,BD105,선우상사,도경호,"부산광역시 사상구 괘감로 37, 산업용품상가 27-228(괘법동)",90.807,835000.0,9종,정비,육군,제한경쟁
54784,2,EBB0378,1,4020,***,K1방독면 수리부속,EBB,지상공통전력운영계약팀,2022-08-04 11:00:00,0112F,에스지생활안전 주식회사,성정현,경기도 평택시 신평로28(유천동),88.221,451455200.0,9종,수리부속,국방부직할,지명경쟁
54787,5270,UMM0478,1,29109,***,(226242-F)안전보호세트 구매,UMM,국군재정관리단,2022-08-04 11:00:00,L41E8,유나네,송동석,경상남도 사천시 정동면 반룡1로52-0 (사천 KCC 스위첸),87.996,53693821.0,미분류,,기타,제한경쟁
54798,28,LFC0061,1,31356,***,00부대 부대비품유지비 공기청정기 필터 제조설치-3차,LFC,육군훈련소,2022-08-04 10:30:00,HE4E7,사단법인 한국장애인미래정책포럼,배영환,서울특별시 영등포구 선유로9길10 (문래동6가)2층 203호(에스케이브이원센터,88.118,62333270.0,"2종, 9종","부대비품, 필터",육군,일반경쟁
54799,130,SCF0419,1,31268,***,"(긴급)고무판,고화식 등 8종",SCF,해군군수사령부,2022-08-04 10:30:00,KC787,토탈marine,허광주,경상남도 창원시 마산회원구 회원동로42-1 (회원동),89.984,8999440.0,미분류,,해군,제한경쟁
54800,127,SCF0418,1,31246,***,"(긴급)박판,금속제 등 25종",SCF,해군군수사령부,2022-08-04 10:30:00,H40CF,에이스철물건자재주식회사,정성용,"부산광역시 사상구 낙동대로910, 씨-301호(감전동)",88.069,24664596.0,9종,박판,해군,제한경쟁
54801,27,SCF0422,1,31040,***,(긴급) 레벨스위치 등 12종 구매,SCF,해군군수사령부,2022-08-04 10:30:00,L54E6,한국상사,허수연,부산광역시 서구 대티로161 104-804,89.701,5040860.0,4종,스위치,해군,제한경쟁
54802,7,SCF0421,1,31039,***,"(긴급) 하우징,기계구동장치용 등 18종 구매",SCF,해군군수사령부,2022-08-04 10:30:00,L65FE,훈엠알오,정성훈,경상남도 창원시 성산구 중앙대로61번길4-0 (중앙동) 3층 301호,98.33,1720000.0,9종,장치용,해군,제한경쟁
54803,72,LQG0085,1,31974,***,'22년 냉난방기 설치 납품,LQG,육군 52보병사단,2022-08-04 10:30:00,D84B3,주식회사 대건시스템즈,최성주,"세종특별자치시  장군면 장척로406 , 2층, 201호",83.004,15466983.0,2종,냉난방,육군,제한경쟁
54804,28,LFC0061,2,31356,***,00부대 부대비품유지비 공기청정기 필터 제조설치-3차,LFC,육군훈련소,2022-08-04 10:30:00,HE4E7,사단법인 한국장애인미래정책포럼,배영환,서울특별시 영등포구 선유로9길10 (문래동6가)2층 203호(에스케이브이원센터,88.118,62333270.0,"2종, 9종","부대비품, 필터",육군,일반경쟁
54805,41,LCF0143,1,30467,***,방열소방장화 1항목 구매(피복물자),LCF,육군군수사령부,2022-08-04 10:30:00,G9170,(주)씨앤씨솔루션,홍수정,부산광역시 강서구 녹산산업중로62-6 (송정동),88.005,4275600.0,2종,피복,육군,제한경쟁
54806,8,EBB0377,1,9462A,***,장갑차 변속기 부품(구매),EBB,지상공통전력운영계약팀,2022-08-03 14:00:00,JB1AB,동일산업,류재호,부산광역시 사상구 사상로319번길14 (덕포동),88.1,16383200.0,"7종, 9종","부품, 장갑차",국방부직할,제한경쟁
54808,2800,LCF0465,1,31074,***,상처드레싱패드 1품목 구매(의무),LCF,육군군수사령부,2022-08-03 11:30:00,L42C8,마로니에,송인근,"서울특별시 송파구 송파대로567, 519동 806호(잠실동, 아파트)",87.995,22239870.0,"8종, 9종","의무, 패드",육군,제한경쟁
54809,11,EBB0375,1,8260,***,상륙돌격장갑차 유지부품(구매),EBB,지상공통전력운영계약팀,2022-08-03 11:00:00,JCFB4,주식회사 건우엠티씨,문동식,경상남도 창원시 의창구 차룡로16-0 (팔용동),85.622,424473000.0,"7종, 9종","부품, 장갑차",국방부직할,일반경쟁
54812,244,UMM0532,1,30189,***,22-공-동력행글라이더 구매,UMM,국군재정관리단,2022-08-03 11:00:00,I5D4C,플라이리,이정대,경기도 화성시 송산면 이봉산서길87-14,88.367,95199131.0,미분류,,기타,제한경쟁
54813,20,UMM0534,1,30039,***,22-해-상용 소프트웨어 구매,UMM,국군재정관리단,2022-08-03 11:00:00,GA21E,구루멘토링 주식회사,최동양,"서울특별시 구로구 디지털로243, 705호(구로동, 지하이시티)",88.008,489000000.0,"10종, 2종","상용, 소프트웨어",기타,일반경쟁
54814,1238,UMM0533,1,29489,***,22-해-수중자동청소기 등 22종 구매,UMM,국군재정관리단,2022-08-03 11:00:00,KED9A,산희산업,김미숙,전라남도 광양시 광양읍 신재로82 (목성아파트) 9동 401호,87.995,92750207.0,2종,청소기,기타,일반경쟁
54815,1166,UMM0536,1,29486,***,22-해-고소작업대 등 5종 구매,UMM,국군재정관리단,2022-08-03 11:00:00,J909D,주식회사 주방라인,이기영,경기도 성남시 중원구 둔촌대로388번길24(상대원동) 우림라이온스밸리3차 403호,87.996,62992680.0,7종,고소작업대,기타,제한경쟁
54816,1983,SCG0083,1,31791,***,스피커 등 8종,SCG,해군본부,2022-08-03 11:00:00,KA916,유케이,김성,"서울특별시 송파구 위례송파로40-0 (거여동, 송파 레이크파크 호반써밋Ⅰ) 1207동301호",87.995,65281800.0,미분류,,해군,제한경쟁
54817,6,LQG0083,1,31388,***,22년 병영식당 의자 등 제조(납품),LQG,육군 52보병사단,2022-08-03 11:00:00,B08F0,청도산업(주),박광수,경기도 파주시 광탄면 분수리170-3,87.957,33109890.0,2종,의자,육군,제한경쟁
54819,7,HCF0184,1,30339,***,초경드릴 등 152종 구매,HCF,공군군수사령부,2022-08-03 10:30:00,E964F,신라통상,김대성,대구광역시 서구 통학로40길6-0 (평리동),99.739,26699200.0,9종,드릴,공군,제한경쟁
54834,78,SCF0416,1,31152,***,(긴급)전기용접기 등 4종,SCF,해군군수사령부,2022-08-03 10:30:00,L16A2,토탈컨설팅,최진욱,"부산광역시 강서구 명지오션시티11로84, 104동 1101호 (명지동)",88.032,3576260.0,7종,용접기,해군,제한경쟁
54835,102,SCF0304,1,28600,***,"퓨즈, 통형(3A FUSE) 등 11종 구매",SCF,해군군수사령부,2022-08-03 10:30:00,ECF32,세종상사,노정래,경상남도 창원시 진해구 여명로52 (여좌동),92.932,12302500.0,미분류,,해군,제한경쟁
54836,139,SCF0305,1,28346,***,표면조도기 1EA 구매,SCF,해군군수사령부,2022-08-03 10:30:00,C0914,(주)동건,윤영현,강원특별자치도 동해시 전천로245-2 (북평동),99.5,10900000.0,미분류,,해군,제한경쟁
54837,3,SCF0092,1,23900,***,육상발전기 엔진 정비,SCF,해군군수사령부,2022-08-03 10:30:00,A7723,화창기계,유인섭,인천광역시 계양구 평리길 118-10화창기계,87.808,39960000.0,9종,엔진,해군,일반경쟁
54838,772,NIT0013,1,31652,***,[연구소] 감정장비(컴퓨터 거짓말 탐지 세트) 구매,NIT,국방부조사본부,2022-08-03 10:30:00,KFB5B,서준코퍼레이션,윤진영,"강원특별자치도 원주시 문막읍 귀문로1269-16, 1층 우측",87.997,52418000.0,"10종, 2종, 7종","연구, 장비, 컴퓨터",국방부직할,제한경쟁
54839,2,LDH0671,1,31149,***,부품제작자재 나이롱로프 등 25종 구매,LDH,육군종합정비창,2022-08-02 13:00:00,BD105,선우상사,도경호,"부산광역시 사상구 괘감로 37, 산업용품상가 27-228(괘법동)",95.314,12798500.0,"2종, 9종","로프, 부품",육군,제한경쟁
54840,5,MDG0167,1,30612,***,22-7차 복지기금 자산성비품(탁구대) 구매,MDG,국군의무사령부,2022-08-02 11:00:00,IC9AE,중앙산업(일렉트로닉),한기춘,강원특별자치도 철원군 동송읍 금학로205-0,95.606,589000.0,2종,비품,기타,제한경쟁
54843,272,UMM0526,2,28474,***,22-해-응급치료키트 등 4종 구매,UMM,국군재정관리단,2022-08-02 11:00:00,BCAAC,신영에이텍,이상기,경상남도 창원시 마산회원구 봉암공단2길22-5 (봉암동),92.895,54518000.0,8종,응급,기타,제한경쟁
54844,27,UMM0396,2,17184,***,(227215-D) 비용분석용 상용SW 구매,UMM,국군재정관리단,2022-08-02 11:00:00,B819C,(주)프라이전트,이성로,"대전광역시 유성구 대학로 27, 현대리조텔 2층(봉명동)",93.263,89000000.0,10종,상용,기타,제한경쟁
54859,26,SCF0414,1,30842,***,(긴급) 와이퍼 조립체 등 4종,SCF,해군군수사령부,2022-08-02 10:30:00,D7843,성광상사,성성문,경상남도 창원시 마산합포구 산호동2길 19(),88.866,5165900.0,9종,조립체,해군,제한경쟁
54860,169,SCF0303,1,30725,***,파렛트 랩핑기(이동식) 3SET 구입,SCF,해군군수사령부,2022-08-02 10:30:00,K5C41,제디아 아이엔티,김상희,인천광역시 연수구 송도미래로30 (송도동) A동 1305호,87.999,37779260.0,2종,파렛트,해군,제한경쟁
54861,117,SCF0373,2,27420,***,"(긴급)밸브, 조절용, 유압식 등 5종",SCF,해군군수사령부,2022-08-02 10:30:00,GF65E,미래상사,김성길,"부산광역시 사상구 낙동대로910, C동 253호(감전동, 마트월드)",99.256,14162500.0,4종,밸브,해군,제한경쟁
54862,26,SCF0369,2,23466,***,"(긴급)전지, 축전식 등 11종",SCF,해군군수사령부,2022-08-02 10:30:00,KC787,토탈marine,허광주,경상남도 창원시 마산회원구 회원동로42-1 (회원동),93.522,3992180.0,9종,전지,해군,제한경쟁
54863,11,NIT0012,1,30840,***,[사이버수사대] 디지털포렌식 SW 라이센스 갱신 사업,NIT,국방부조사본부,2022-08-02 10:30:00,K4826,군정비지원센터,이윤문,서울특별시 금천구 벚꽃로244-0 (가산동)810호 벽산디지털밸리5차,89.55,112291000.0,10종,사업,국방부직할,제한경쟁
54865,8,LIK0101,1,31067,***,'22-1차 병영식당 조리기구(배식대) 제조설치,LIK,제2군수지원여단,2022-08-02 10:30:00,G09A9,(주)대원씨앤에스,원용덕,경기도 광주시 오포읍 마루들길259-12,88.139,50729800.0,4종,제조설치,육군,제한경쟁
54867,28,LCF0128,2,25419,***,"차폐 개스킷,전자식 등 18항목 구매(특무)",LCF,육군군수사령부,2022-08-02 10:30:00,4498F,삼호정밀,김일천,부산광역시 강서구 평강로217-1 (대저1동),99.091,16700000.0,미분류,,육군,제한경쟁
54868,5,LDH0628,2,28376,***,통신장비 수리부속 연결기조립체 구매,LDH,육군종합정비창,2022-08-02 10:00:00,C3B51,엘림네트웍스 주식회사,이경욱,인천광역시 서구 원당대로480번길47-1 (왕길동),96.801,17745480.0,9종,수리부속,육군,제한경쟁
54869,385,HCM0076,1,31276,***,22-07-228 제트스키 등 1품목,HCM,공군교육사령부,2022-08-01 11:00:00,F3C2B,주식회사 마린맥스테크코리아,권태상,부산광역시 남구 신선로2-0 (우암동) 우암지식산업센터 501,96.377,51265881.0,미분류,,공군,일반경쟁
54872,11,EHF0124,1,4795,***,22년 천마 수리부속류(케이블조립체 외_구매),EHF,미래전력사업전력운영계약팀,2022-08-01 10:30:00,K4826,군정비지원센터,이윤문,서울특별시 금천구 벚꽃로244-0 (가산동)810호 벽산디지털밸리5차,89.346,130187000.0,9종,수리부속,국방부직할,제한경쟁
54878,28,UMM0474,1,30823,***,(226196-C) 공기청정기 필터 제조,UMM,국군재정관리단,2022-07-29 11:00:00,I772A,주식회사천태이엔지,김은애,경기도 남양주시 진접읍 팔야로57-0,88.076,364412140.0,9종,필터,기타,제한경쟁
54879,57,UMM0473,1,30811,***,(226191-F)22년 정비/취사피복 제조납품,UMM,국군재정관리단,2022-07-29 11:00:00,K1F2D,주식회사 에코프로비(eco pro B),배혜진,"인천광역시 부평구 주부토로236, 에이동 701호 (갈산동, 인천테크노벨리)",88.455,296118000.0,미분류,,기타,제한경쟁
54895,39,MDI0003,1,30846,***,VoIP교환기 교체사업(리스물건),MDI,제7016부대,2022-07-29 10:30:00,I2A4B,주식회사 에이텍씨앤,신승영,경기도 성남시 분당구 판교로289-0 (삼평동),93.477,1552100000.0,10종,사업,국방부직할,일반경쟁
54896,71,SCF0411,1,29974,***,"(긴급) 스위치,액체 수평기용 등 3종 구매",SCF,해군군수사령부,2022-07-29 10:30:00,HC427,제일테크,김문길,부산광역시 사하구 다대로613-0 (다대동) 자유마트 220호,91.718,7920000.0,4종,스위치,해군,제한경쟁
54897,305,SCF0409,1,29973,***,(긴급) 인젝터 등 9종 구매,SCF,해군군수사령부,2022-07-29 10:30:00,IDD78,트리플 EX,김정선,"대구광역시 중구 남산동823, 303호",87.995,10130850.0,미분류,,해군,제한경쟁
